Gender.Weights,Age Group.Weights,ADM1.Weights,Total Weights,Survey Date,Country,Gender,Age Group,Admin1,SEC,Age,BirthYear,Awareness,Urban/Rural,BiggestChallenge,LevelConcern,Concerns,RiskAwareness,Tested,VirusPrevention,PreventativeMeasures: Avoiding public places,PreventativeMeasures: Avoiding public transport,PreventativeMeasures: Increasing hygiene,PreventativeMeasures: Other,PreventativeMeasures: Working from home,HandWashing,SocialDistancing,HealthBehavior,EconomicImpact,MarketOperability,FoodLocations,FoodLocations2,FoodShopping,FoodAmount,Foodworry,BrandPurchase,NonEssentialItems,GovernmentTrust,CommercialTrust: Banks,CommercialTrust: Brands,CommercialTrust: Other,CommercialTrust: Retailers,CommercialTrust: Telecommuncations,InitiativeTaken: Limited store traffic,InitiativeTaken: None,InitiativeTaken: Sectioned intercepts,InitiativeTaken: Staff in protective gear,Groups: Brands,Groups: Governments,Groups: NGOs,Groups: Private Sector,Groups: Retailers,InformationSources: Friends/family,InformationSources: Government messages,InformationSources: Newspapers,InformationSources: Other,InformationSources: Radio,InformationSources: Social Media,InformationSources: TV,SocialMedia,MediaConsumption,StayPositive
1.0,0.9,1.0,0.96,04/02/2020,Nigeria,Female,36+,Rivers,B,49,1970,Yes,Urban area,"My biggest challenge today,is how to tackle and erase cov 19",5,Contracting the disease,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,1,Most are closed,Yes,Online,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,Government is trying to handle the situation
1.1,1.0,1.0,1.04,04/02/2020,Kenya,Female,36+,Kwale,E,43,1976,Yes,Rural area,Food,3,Economic impact,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,0 times,No,Not sure,3,Most are open,No,N/A,Same as usual [no change],Same as usual,No,N/A,Increased,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,No change,Sex
1.1,1.1,0.8,0.92,04/02/2020,Kenya,Female,15-25,Nairobi,D,20,1999,Yes,Rural area,Diseases,1,Economic impact,No,Yes - tested negative,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,1-2 times,Yes,Go to hospital,5,All are closed,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Purchase your usual brand,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,"Sanitiser.None Has Been Infected In My County,"
1.0,1.0,1.1,1.23,04/02/2020,Nigeria,Female,26-35,Abia,B,35,1984,Yes,Rural area,stay at home due to covid 19,5,Economic impact,Yes,Yes - tested positive,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,All are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Health organizations,Consuming more,"use of hand sanitizer and face mask, regular hand washing, social distancing"
1.0,0.9,1.1,1.05,04/02/2020,Nigeria,Female,36+,Anambra,D,57,1962,Yes,Urban area,BAD ROAD AND NO LIGHT,5,Contracting the disease,No,Not sure,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,3-5 times,Yes,Go to hospital,5,Most are closed,Yes,Other,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,"NOTHING SPECIAL,THAN BELEIVING IN GOD AND STAYING CLOSE WITH MY FAMILY"
1.0,0.9,1.0,0.91,04/02/2020,Nigeria,Male,36+,Zamfara,D,38,1981,Yes,Urban area,my biggest challenge is to get a education,1,Economic impact,No,Yes - tested negative,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to doctor,1,All are open,Yes,Hypermarkets,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,reading a story book
0.9,1.0,1.0,0.88,04/02/2020,Kenya,Male,36+,Vihiga,B,49,1970,Yes,Rural area,Corona virus,5,Economic impact,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Most are closed,No,N/A,Same as usual [no change],Same as usual,Yes,Purchase your usual brand,Decreased,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,Knowing that  you can be cured when you contact convid19
1.0,0.9,1.0,0.96,04/02/2020,Nigeria,Female,36+,Edo,B,44,1975,Yes,Urban area,Keeping me and my family safe from Corona virus,5,Contracting the disease,No,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to hospital,5,All are open,No,N/A,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,Staying with my family and keeping them safe
1.0,1.0,1.0,1.01,04/02/2020,Nigeria,Male,26-35,Lagos,C1,31,1988,Yes,Urban area,Employment,5,Local infections,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Some are open,No,N/A,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,N/A,No change,Little money
1.1,1.1,0.5,0.59,04/02/2020,Kenya,Female,15-25,Isiolo,C1,22,1997,Yes,Rural area,Afraid of corona virus,5,Economic impact,Yes,Yes - tested negative,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Most are closed,No,N/A,More often than usual,Same as usual,No,N/A,Decreased,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,Support from families and friend
0.9,1.1,1.0,0.99,04/02/2020,Kenya,Male,15-25,Turkana,C1,25,1994,Yes,Urban area,My challenge is getting food due to corona virus because of lack of money,5,Economic impact,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,No,Go to hospital,5,All are closed,No,N/A,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,Nothing
0.9,1.0,1.0,0.89,04/02/2020,Kenya,Male,36+,Mombasa,B,36,1983,Yes,Urban area,I didn't achieve what I wanted to achieve today,5,Local infections,No,Not sure,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Hypermarkets,Less often than usual,Smaller packsize than usual,Yes,Purchase your usual brand,Decreased,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Governments,Consuming less,I believe in God and that he will heal the world from this deadly disease
1.1,1.0,0.8,0.86,04/02/2020,Kenya,Female,36+,Kajiado,C1,70,1949,Yes,Urban area,Credit,5,Contracting the disease,Yes,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to hospital,5,Some are open,No,N/A,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,No change,Self Quarantine
0.9,0.9,1.0,0.81,04/02/2020,Kenya,Male,26-35,Nakuru,C1,30,1989,Yes,Urban area,Unemployment,5,Economic impact,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,1-2 times,No,Go to hospital,5,Some are open,No,N/A,Same as usual [no change],Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,No change,God
0.9,1.0,1.0,0.96,04/02/2020,Kenya,Male,36+,Kilifi,B,43,1976,Yes,Urban area,Moving from one place to another to get important services,5,Contracting the disease,Yes,Yes - tested positive,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,All are closed,No,N/A,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,Being with my family
1.1,1.0,1.0,1.09,04/02/2020,Kenya,Female,36+,Marsabit,E,57,1962,Yes,Rural area,Money,4,Economic impact,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,No,Go to hospital,4,Most are closed,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,No change,Staying at home watching vedio games
1.0,0.9,1.0,0.91,04/02/2020,Nigeria,Male,36+,Oyo,B,64,1955,Yes,Urban area,MY BIGGEST CHALLENGE IS MONEY,5,Contracting the disease,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,3-5 times,No,Go to hospital,5,Some are open,No,N/A,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,THE ALMIGHTY GOD
1.0,1.0,1.1,1.10,04/02/2020,Nigeria,Male,15-25,Jigawa,C1,20,1999,Yes,Urban area,I dont have money to buy food,5,Economic impact,Yes,Yes - tested negative,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,Am together with my family
1.0,1.0,1.1,1.07,04/02/2020,Nigeria,Male,15-25,Katsina,D,22,1997,Yes,Rural area,Lack of infrastructures,5,Economic impact,Yes,Yes - tested negative,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,3-5 times,No,Go to hospital,5,Most are open,No,N/A,Same as usual [no change],Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Health organizations,Consuming more,Not affected with virus
1.0,0.9,1.0,0.91,04/02/2020,Nigeria,Male,36+,Kano,A,38,1981,Yes,Urban area,Corona virus,5,Contracting the disease,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,Yes,Go to hospital,5,All are open,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,4,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Friends/family,Consuming more,I watch movies and chat with friends and family
1.0,1.0,1.0,1.08,04/02/2020,Nigeria,Female,26-35,Federal Capital Territory,B,29,1990,Yes,Urban area,Light,5,Economic impact,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,All are closed,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Health organizations,Consuming more,Thinking positive
1.0,1.0,1.0,1.07,04/02/2020,Nigeria,Female,15-25,Oyo,B,25,1994,Yes,Urban area,Coronavirus,5,Contracting the disease,Yes,Yes - tested positive,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Most are closed,Yes,Online,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Media outlets,Consuming more,The fact that I believe the pandemic will soon end
1.0,1.0,1.0,1.00,04/02/2020,Nigeria,Male,15-25,Kaduna,B,24,1995,Yes,Urban area,Loneliness,5,Global infections,Yes,Yes - tested positive,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to hospital,5,Most are open,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,Reading
1.0,1.0,0.6,0.64,04/02/2020,Nigeria,Male,26-35,Borno,E,26,1993,Yes,Rural area,Hunger,5,Global infections,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Most are closed,Yes,Other,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,No change,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Media outlets,Consuming less,Social media
1.0,0.9,1.0,0.91,04/02/2020,Nigeria,Male,36+,Enugu,C1,36,1983,Yes,Urban area,Food and clothing,5,Travel restrictions,Yes,Yes - tested negative,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,Yes,Go to hospital,4,Some are open,Yes,Online,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Health organizations,Consuming more,Electricity
1.0,0.9,1.0,0.96,04/02/2020,Nigeria,Female,36+,Ogun,E,37,1982,Yes,Urban area,Finance,1,Contracting the disease,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,More than 5 times,No,Go to hospital,5,Most are closed,Yes,Hypermarkets,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Friends/family,Consuming more,I still have a job
1.0,1.0,1.2,1.20,04/02/2020,Nigeria,Male,15-25,Kwara,C1,23,1996,Yes,Urban area,Not being able to go out,5,Economic impact,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,Yes,Stay home,5,Most are open,No,N/A,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Health organizations,Consuming more,Hope that there would be an effective treatment and  a vaccine
1.0,1.0,1.0,1.07,04/02/2020,Nigeria,Female,15-25,Oyo,D,21,1998,Yes,Rural area,Development of the country,5,Global infections,No,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,Yes,Go to hospital,3,Some are open,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming less,"My phone, sleeping"
1.0,1.0,1.0,1.01,04/02/2020,Nigeria,Male,26-35,Kaduna,B,28,1991,Yes,Urban area,Restriction of movement caused by the outbre,5,Contracting the disease,Yes,No,Yes,TRUE,FALSE,TRUE,FALSE,TRUE,More than 5 times,Yes,Go to doctor,5,Most are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,No,N/A,Decreased,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Media outlets,Consuming more,Listening to music
1.0,0.9,1.0,0.91,04/02/2020,Nigeria,Male,36+,Ogun,C2,39,1980,Yes,Urban area,Coronavirus global pandemic affecting the economy,5,Global infections,No,No,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,1-2 times,Yes,Go to hospital,5,Some are open,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Friends/family,Consuming more,"Stock food, little personal money, my phone, family"
1.0,1.0,1.0,1.08,04/02/2020,Nigeria,Female,26-35,Bauchi,B,33,1986,Yes,Rural area,Surge of food prices,5,Local infections,Yes,Yes - tested positive,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,3-5 times,No,Go to hospital,3,Most are open,Yes,Supermarkets,More often than usual,Bigger packsize than usual,No,N/A,No change,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Other,No change,Lockdown
1.0,1.0,1.0,1.07,04/02/2020,Nigeria,Female,15-25,Edo,D,23,1996,Yes,Rural area,lack of electricity,5,Contracting the disease,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,Yes,Stay home,5,Some are open,Yes,Discounters,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Media outlets,Consuming more,Grace of still alive
1.0,0.9,1.0,0.96,04/02/2020,Nigeria,Female,36+,Osun,C2,39,1980,Yes,Urban area,Foodstuff,4,Economic impact,No,Not sure,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,Yes,Not sure,4,All are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Health organizations,Consuming more,"Thinking positive, praying"
0.9,0.9,1.0,0.80,04/02/2020,Kenya,Male,26-35,Nandi,C1,29,1990,Yes,Rural area,Food stuff,3,Contracting the disease,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,2,Most are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,Staying at home
1.0,1.0,1.0,1.01,04/02/2020,Nigeria,Male,26-35,Lagos,C1,31,1988,Yes,Urban area,Money to buy food stuff at home,5,Economic impact,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,3-5 times,Yes,Stay home,5,Some are open,Yes,Discounters,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Media outlets,Consuming more,Jesus is my protection.Government are also facing things that they neglected to do like the hospital they refuse to develop.
1.0,1.0,1.1,1.08,04/02/2020,Nigeria,Male,26-35,Katsina,C1,32,1987,Yes,Urban area,Electricity,1,Economic impact,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,1,All are open,Yes,Supermarkets,Same as usual [no change],Bigger packsize than usual,No,N/A,Increased,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Governments,Consuming less,Reading
1.0,0.9,1.0,0.96,04/02/2020,Nigeria,Female,36+,Oyo,C2,37,1982,Yes,Urban area,Lock down,5,Contracting the disease,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,1-2 times,Yes,Go to hospital,4,Some are open,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Governments,Consuming more,There is electricity
1.0,0.9,1.0,0.91,04/02/2020,Nigeria,Male,36+,Osun,C1,49,1970,Yes,Urban area,Financial incapacitated,5,Economic impact,Yes,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to hospital,5,Most are closed,No,N/A,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Friends/family,No change,"Self isolation by staying at home, Be current about the virus through social and other media"
1.0,0.9,1.0,0.91,04/02/2020,Nigeria,Male,36+,Gombe,B,40,1979,Yes,Urban area,Always indoors,5,Global infections,Yes,Not sure,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to doctor,5,Most are open,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,4,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Media outlets,Consuming more,Listening to news and always on social media and the way people are being taken self protection
1.0,1.0,1.0,1.01,04/02/2020,Nigeria,Male,26-35,Federal Capital Territory,C2,29,1990,Yes,Urban area,Money to feed,5,Contracting the disease,Yes,Yes - tested positive,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to doctor,5,Some are open,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,Social Media and family.
1.0,0.9,1.0,0.96,04/02/2020,Nigeria,Female,36+,Cross River,C1,38,1981,Yes,Urban area,Staying idle at home,4,Local infections,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to hospital,4,Most are closed,Yes,Supermarkets,More often than usual,Bigger packsize than usual,No,N/A,Decreased,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,N/A,Consuming less,What's making me stay positive is my faith and my belief that everything has an end also people have been cured so I believe if I get sick I'll not die
1.1,1.0,1.0,1.10,04/02/2020,Kenya,Female,36+,Kakamega,C1,56,1963,Yes,Rural area,Poor road network,5,Contracting the disease,Yes,Yes - tested positive,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,No,Stay home,5,Some are open,Yes,Supermarkets,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Health organizations,Consuming more,"Washing hands with soap,  sanitizing, staying at home and avoiding public places. Keeping social distances Also avoid crowding and other social gatherings"
